id,辞書ページ,見出し語,かな1,かな2,かな3,アクセント型,品詞,文語などの種別,補足,意味 1.,意味 2.,意味 3.,意味 4.,意味 5.,備考
13866,583,?weema,っうぇーま,,,①,名,,,1.間。…までの距離全体。gaQkoonu～.学校までの距離。?amamadinu ?weemaa ?aQcijuusaN.あそこまでは歩けない。,2.間。期間。…までの間全体。saNzikara 'juzimadinu～maQcoori 'joo.3時から4時までの間（計1時間）待ってろよ。?unu～nakai ?ikukeeN 'jukuiga.その間に何回休むか。?unu ?weedanakai…ともいえる。,,,,
13867,583,?weemuN,っうぇーむん,,,⓪,名,,,お持ちもの。持ちものの敬語。taarii?weemuN.おとうさまのお持ちもの。,,,,,
13868,583,?weeNsu,っうぇーんす,,,⓪,名,,,お召し物。ciN（着物）の敬語'Nsu（みそ）のさらに上の敬語。,,,,,
13869,583,?weesimiSe]eN,っうぇーしみせえん,,,⓪,自･不規則,,,"おやすみになる。寝る（niNzuN）,やすむ（'jukujuN）の敬語。?weesimiSeebiri.おやすみなさいませ。目上に対する,寝る時のあいさつ。目下に対しては'jukuree（やすめ）とか,niNdee（眠れ）とかいう。",,,,,
13870,583,?weesitu,っうぇーしとぅ,,,⓪,名,,,"御しゅうと。situ（しゅうと,しゅうとめ）の敬語。",,,,,
13871,584,?weeziki=juN,っうぇーじきゆん,っうぇーじきいん,,①,"他=raN,=ti",,,（仕事などを他に）押しつける。,,,,,
13872,584,?weguNsjori,っうぇぐんそり,,っうぇぐんしょり,⓪,名,古,,"お嬢さま。口語は?aigwaamee。tiNsjagunu hanaja～?wemunu,muikubana kubana satuga ?wemunu.[てんしやごの花や うえぐんしよりおや物 むいく花小花里がおや物]ほうせんかの赤い花はお嬢様のもの,まつりの白い花は御主人のもの。奉公人が主家の庭をたたえた歌。男女の陰部を庭園の花にたとえたものか*。",,,,,
13873,584,?weNbusaa,っうぇんぶさー,,,⓪,名,,,出べその者。,,,,,
13874,584,?weNbusu,っうぇんぶす,,,⓪,名,,,出べそ。teNbusuともいう。,,,,,
13875,584,?weNcu,っうぇんちゅ,,,⓪,名,,,ねずみ。忌んで上の人（天井にいる人）の意で言ったものか。,,,,,
13876,584,?weNcujaama,っうぇんちゅやーま,,,⓪,名,,,ねずみおとし。ねずみ取り。'jaamaは機械の意。,,,,,
13877,584,?weNdaa,っうぇんだー,,,⓪,名,,,おとなしい人。やさしい人。,,,,,
13878,584,?weNda?Nma,っうぇんだっんま,,,⓪,,,,おとなしい馬。kuujaa?Nma（荒馬）の対。,,,,,
13879,584,?weNdasaN,っうぇんださん,,,⓪,形,,,やさしい。おとなしい。柔和である。,,,,,
13880,584,?weNmi,っうぇんみ,,,①,名,,,負けたという意を表示する語。降参。tooSee（倒し合い）の時などにいう。～i.降参か。～simijuN.降参させる。,,,,,
13881,584,?weNSe]eN,っうぇんせえん,,,①,連詞･不規則,,,"でおありになる。でいらっしゃる。'jaN（である）の敬語。?ujaNSeeN,?waaNSeeNと同じ。?ugaNzuu Qsi ?weNSeebiimi.お元気でいらっしゃいますか。",,,,,
13882,584,?wii,っうぃー,,,①,名,,,1.上。場所･地位･優劣などの高いところ。,2.上。表面。,"3.上。以上。kaN nataru～ja sikataa neeN.こうなった以上は,しかたがない。",,,
13883,584,?wiibaa,っうぃーばー,,,①,名,,,上歯。上あごの歯。sicabaa（下歯）の対。,,,,,
13884,584,?wiibaru,っうぃーばる,,,⓪,名,,,上原。«地»参照。,,,,,
13885,584,?wiibaru,っうぃーばる,,,⓪,名,,,宇栄原。«地»参照。,,,,,
13886,584,?wiicee,っうぃーちぇー,,,⓪,名,,,御面会。お会いすること。会う（?icajuN）ことの敬語。～sjuN.お会いする。お目にかかる。拝顔する。～'uganuNともいう。,,,,,
13887,584,?wiici,っうぃーち,,,⓪、①,名,,,上地。«地»参照。,,,,,
13888,584,?wiiCi=cuN,っうぃーちちゅん,,っうぃーつぃちゅん,①,"自=kaN,=ci",,,追い付く。,,,,,
13889,584,?wiiCikee,っうぃーちけー,,っうぃーつぃけー,⓪,名,,,身近に置いて使う者。小間使い。追い使う者の意。,,,,,
13890,584,?wiiCiki=juN,っうぃーちきゆん,っうぃーちきいん,っうぃーつぃきゆん,①,"他=raN,=ti",,,1.追い付く。namakara 'ja●iN ?wiiCikirariiga 'jaa.今からでも追い付けるかねえ。,2.追いかける。,,,,
13891,584,?wiiCikima]aCiki,っうぃーちきまあちき,,っうぃーつぃきまあつぃき,①,副,,,どこまでも追い回すさま。付け回すさま。kasimasjaru ?atai～Qsi.うるさいぐらい付け回して。,,,,,
13892,584,?wiiciraka=sjuN,っうぃーちらかすん,,っうぃーちらかしゅん,①,"他=saN,=ci",,,追い散らす。追い払う。'warabiNcaa～.子供たちを追い散らす。,,,,,
13893,584,?wiicoo,っうぃーちょー,,,⓪,名,,,"植物名。ういきょう。葉は食用に,実は薬用になる。",,,,,
13894,584,?wii=cuN,っうぃーちゅん,,,⓪,"自=kaN,=ci",,,"動く。ゆれ動く。ゆらぐ。また,動いて位置を変える。ずれる。raNpunu ?wiicagiiSiga needu 'jaga 'jaa.ランプが動いているが地震かなあ。Qcunu ?eezi QsiN ?wiiciN saNtaN.人が呼んでも身動きもしなかった。neenu 'juti zoonu haajanu ?wiicooN.地震があって,門柱がずれている。",,,,,
13895,584,?wiida,っうぃーだ,,,⓪,名,,,宇栄田。«地»参照。,,,,,
13896,584,?wiidaN,っうぃーだん,,,①,名,,,"（たななどの）上の段。上段。また,（役柄などの）上位。sicadaN（下の段）の対。",,,,,
13897,584,?wiigusiciraka=sjuN,っうぃーぐしちらかすん,,っうぃーぐしちらかしゅん,①,"他=saN,=ci",,,追い散らす。散散に追い立てる。?wiicirakasjuNともいう。,,,,,
13898,584,?wiiguSiku,っうぃーぐしく,,,⓪,名,,,宇江城。«地»参照。,,,,,
13899,584,?wiihoo=juN,っうぃーほーゆん,っうぃーほーいん,,⓪,"他=raN,=ti",,,追い払う。追っぱらう。,,,,,
13900,584,?wiijaNdi,っうぃーやんでぃ,,,⓪,名,,,成長するに従って悪くなること。大きくなって顔などが醜くなること。,,,,,
13901,585,?wiijaNdi=juN,っうぃーやんでぃゆん,っうぃーやんでぃいん,,⓪,"自=raN,=ti",,,成長するに従って悪くなる。大きくなって顔などが醜くなる。?wii?NzijuNの対。,,,,,
13902,585,?wiijunabaru,っうぃーゆなばる,,,①,名,,,上与那原。«地»参照。,,,,,
13903,585,?wii=juN,っうぃーゆん,っうぃーいん,,⓪,"自=raN,=ti",,,老いる。老年になる。,,,,,
13904,585,?wii=juN,っうぃーゆん,っうぃーいん,,①,"自=raN,=ti",,,成長する。発育する。大きくなる。「生ふ」に対応する。hudu～.背たけが伸びる。成長する。,,,,,
13905,585,?wii=juN,っうぃーゆん,っうぃーいん,,①,"他=raN,=ti",,,植える。,,,,,
13906,585,?wiikata,っうぃーかた,,,①,名,,,1.中頭（nakugami）地方。simukata（島尻地方）に対していう。,"2.上層階級。?wii?wiiともいう。simukata,sicakataの対。",,,,
13907,585,?wiikuNnu=zuN,っうぃーくんぬじゅん,,,①,"他=gaN,=zi",,,追い越す。追い抜く。kuNnuzuNも追い越す意。,,,,,
13908,585,?wiikuN=sjuN,っうぃーくんすん,,っうぃーくんしゅん,①,"他=saN,=ci",,,ぶちこわす。だいなしにする。だめにする。'warabiNcaaga ?aCimati ?aSibuSi ?ujanu Qci ?wiikuNcaN.子供たちが集まって遊ぶのを親が来てぶちこわした。siQkaku QsaNdi sjuru kwai ?wiikuNsaQtaN.せっかくやろうとしていた会をぶちこちされた。,,,,,
13909,585,?wiima,っうぃーま,,,⓪,名,,,上間。«地»参照。,,,,,
13910,585,?wiimasai,っうぃーまさい,,,①,名,,,「おいまさり」に対応する。成長するに従って美しくなること。?wiijaNdiの対。～sjooN.成長するに従ってよくなっている。,,,,,
13911,585,?wiimuti,っうぃーむてぃ,,,①,名,,,上の方。かみの方。上の側。kaaranu～.川上。,,,,,
13912,585,?wiina?wiina,っうぃーなっうぃーな,,,⓪,名,,,"おいおい年をとってのち。老後。～nu kutu namakara kaNgeetookaNdaree,?wiina?wiinaa ?awari sjuN doo.老後のことを今から考えておかなくては,老後はみじめになるぞ。",,,,,
13913,585,?wiinuturi,っうぃーぬとぅり,,,①,名,,,首里城の門の名。?uguSikuの項参照。,,,,,
13914,585,?wiinu=zuN,っうぃーぬじゅん,,,①,"他=gaN,=zi",,,追い抜く。追い越す。,,,,,
13915,585,?wii?Nza=sjuN,っうぃーっんじゃすん,,っうぃーっんじゃしゅん,①,"他=saN,=ci",,,追い出す。,,,,,
13916,585,?wii?Nzi=juN,っうぃーっんじゆん,っうぃーっんじいん,,①,"他=raN,=ti",,,成長するに従って（容貌などが）よくなる。おいまさる。?wiijaNdijuNの対。,,,,,
13917,585,?wiiNgwa,っうぃーんぐゎ,,,①,名,,,うい子。初子。,,,,,
13918,585,?wiiNgwahwaCi]Ngwa,っうぃーんぐゎふぁちんぐゎ,,っうぃーんぐゎふぁつぃんぐゎ,①,名,,,うい子。初子。?wiiNgwaを強めて言った語。,,,,,
13919,585,?wiiraasjaN,っうぃーらーさん,,っうぃーらーしゃん,⓪,形,,,年よりふけてみえる。年とって見える。,,,,,
13920,585,?wiirikidukuru,っうぃーりきどぅくる,,,⓪,名,,,"面白い所。また,観光地。景色のよい所。",,,,,
13921,585,?wiirikigisaN,っうぃーりきぎさん,,,⓪,形,,,面白そうである。,,,,,
13922,585,?wiirikii,っうぃーりきー,,,⓪,名,,,面白い人。いつも人を面白がらせる人。愉快な人。,,,,,
13923,585,?wiirikisaN,っうぃーりきさん,,,⓪,形,,,面白い。楽しい。愉快である。興味を感じる。?wiirukisaNともいう。?wiirikisa sjuN.面白がる。楽しむ。,,,,,
13924,585,?wiirukisaN,っうぃーるきさん,,,⓪,形,,,?wiirikisaNと同じ。,,,,,
13925,585,?wiisi,っうぃーし,,,⓪,名,,,仰せ。貴人のおことば。御命令。,,,,,
13926,585,?wiisica,っうぃーしちゃ,,,①,名,,,うえした。上下。,,,,,
13927,585,?wiisigutu,っうぃーしぐとぅ,,,⓪,名,,,仰せごと。貴人の御命令。～'ugadi.仰せごとを拝して。,,,,,
13928,585,?wiisimiSe]eN,っうぃーしみせえん,,,①,他･不規則,,,"仰せられる。おっしゃる。また,お命じになる。?juN（言う）の敬語。",,,,,
13929,585,?wiisjoo,っうぃーそー,,っうぃーしょー,⓪,名,,,御衣裳。?isjoo（衣裳）の敬語。,,,,,
13930,585,?wiitaci,っうぃーたち,,,⓪,名,,,成長。発育。おい立ち。?wiQtaciともいう。,,,,,
13931,585,?wiitaciwa]rabi,っうぃーたちわらび,,,⓪,名,,,発育する子供。,,,,,
13932,585,?wiita=cuN,っうぃーたちゅん,,,①,"自=taN,=Qci",,,成長する。発育する。おい立つ。,,,,,
13933,585,?wiitati=juN,っうぃーたてぃゆん,っうぃーたてぃいん,,①,"他=raN,=ti",,,追い立てる。,,,,,
13934,586,?wii?u=cuN,っうぃーうちゅん,,,①,"他=kaN,=ci",,,"（品物を交換する場合などに,劣る物の方に,補いとして他の品または金銭を）添える。?jaajacaQsa ?wii?ucuga.おまえはいくら添えるか。sinanu 'waQsakutu siNgwaN?wii?uceesa.品が悪いから千貫添えたのだよ。",,,,,
13935,586,?wii?uNtiN,っうぃーうんてぃん,,,①,名,,,上運天。«地»参照。,,,,,
13936,586,?wii?utu=sjuN,っうぃーうとぅすん,,っうぃーうとぅしゅん,①,"他=saN,=ci",,,1.追い落とす。追い抜いて勝つ。,2.ひったくる。強引に奪い取る。,,,,
13937,586,?wii?wee?umuuku,っうぃーっうぇーうむーく,,,①,名,,,"王の婿の敬称。王女をめとったかた。廃藩後は,旧国王尚侯爵の婿をもいった。",,,,,
13938,586,?wii?wii,っうぃーっうぃー,,,①,名,,,高貴のかたがた。家柄のよい人たち。上層階級。?wiikataともいう。simuzimuの対。,,,,,
13939,586,?wiiZatu,っうぃーじゃとぅ,,っうぃーざとぅ,①,名,,,上里。«地»参照。,,,,,
13940,586,?wiizi,っうぃーじ,,,⓪,名,,,泳ぎ。水泳。,,,,,
13941,586,?wiizi,っうぃーじ,,,⓪,名,,,上江洲。«地»参照。,,,,,
13942,586,?wiiziibu,っうぃーじーぶ,,,①,名,,,上儀保。«地»参照。,,,,,
13943,586,?wii=zuN,っうぃーじゅん,,,⓪,"自=gaN,=zi",,,泳ぐ。,,,,,
13944,586,?wiQcu,っうぃっちゅ,,,⓪,名,,,"年寄り。老人。'Nkasinu ?wiQcoo hurimuN doo. ?Nmagaa SikasaN, 'jumi Sikaci.昔の年寄りはばかだよ。孫はあやさず,嫁をあやして（子もり歌の文句）。",,,,,
13945,586,?wiQcuwa]rabi,っうぃっちゅわらび,,,⓪,名,,,年寄りと子供。,,,,,
13946,587,?wiQtaci,っうぃったち,,,⓪,名,,,?wiitaciと同じ。,,,,,
13947,587,'waa,わー,,,①,感,,,1.わあ。驚いた時･うれしい時などに発する。子供がよく使う。,2.ばあ。顔や姿を現わす時に言う小児語。,,,,
13948,587,'waa,わー,,,⓪,名,,,1.広さ。幅。～nu ?aN.広い。～nu neeN.狭い。～nu neeraNkutu magijaanu CukuraraN.狭いので大きな家が建たない。～nu neeraNkutu tuuraraN.狭いので通れない。,2.度胸。人前で憶しない度胸。～nu ?aN.度胸がある。,,,,
13949,587,'waa-,わー-,,,,接頭,,,"わたしの。'waamuN（わたしの物）,'waasjumuCi（わたしの本）など。",,,,,
13950,587,'waa?aa,わーあー,,,⓪,感,,,へええ。あれまあ。珍しい時･不思議に思う時などに子供などが発する語。cuuja 'jaSimi 'jaNtisa…～.きょうは休みだとさ…。へええ。,,,,,
13951,587,'waamuci,わーむち,,,⓪,名,,,度胸のある者。,,,,,
13952,587,'wabi,わび,,,①,名,,,"降参。負けて敵にくだること。また,その意を相手に伝える語。～sjuN.降参する。～i.降参か。",,,,,
13953,587,'wabiihai,わびーはい,,,①,副,,,ぐちをこぼすさま。,,,,,
13954,587,'wabiinooi,わびーのーい,,,①,副,,,ぐちをこぼすさま。ぐちっぽいさま。～sjuN.ぐちばかり言う。,,,,,
13955,587,'wabijaa,わびやー,,,①,名,,,ぐちっぽい者。ぐちばかりこぼす者。,,,,,
13956,587,'wabi=juN,わびゆん,わびいん,,①,"自=raN,=ti",,,ぐちをこぼす。弱音をはく。,,,,,
13957,587,'wabuku,わぶく,,,①,名,,,和睦。仲直り。文語的な語。miituNdaa namaa～sjooN.夫婦は今は仲直りしている。,,,,,
13958,587,'wabuwabu,わぶわぶ,,,①,副,,,"だぶだぶ。大き過ぎる着物,またはたくさんの着物を着た時のさま。転じて,hwiNsuunu～sjooN.（一生貧乏から抜けきれない）のようにも用いる。",,,,,
13959,587,'wacaga=juN,わちゃがゆん,わちゃがいん,,①,"自=raN,=ti",,,湧き上がる。湧き出る。,,,,,
13960,587,'wacakooge]ezi,わちゃこーげえじ,,,⓪,副,,,あてつけがましく。つらあてに。わざわざいたずらする場合などをいう。～nudi misira.（禁酒した人の前などで）わざと酒を飲んでみせよう。～?ami huti.あてつけがましく雨が降って。,,,,,
13961,587,'wacaku,わちゃく,,,⓪,自,,,からかうこと。他人にいたずらすること。,,,,,
13962,587,'wacaku=juN,わちゃくゆん,わちゃくいん,,⓪,"他=raN,=ti",,,からかう。人にいたずらする。'wacakuraQtaN.からかわれた。,,,,,
13963,587,'wacara=juN,わちゃらゆん,わちゃらいん,,①,"他=aN,=raN,=ti",,,"わずらう。苦難･面倒を受ける。'wiQcuni 'wacaraarijuN.酔っぱらいにわずらわされる。caa hwiNsuuni 'wacaraaQti ?iQtaaNkaiN ?icijuusaN.いつも貧乏にわずらわされて,きみの家にも行けない。",,,,,
13964,587,'wacaree,わちゃれー,,,①,名,,,わずらい。面倒。わずらわしいこと。,,,,,
13965,587,'wacareegaNdoo,わちゃれーがんどー,,,①,副,,,面倒にわずらわされるさま。わずらわしいさま。面倒なさま。～saQti.面倒にわずらわされて。,,,,,
13966,587,'waciciku,わちちく,,,⓪,名,古,,"[脇筑]廃藩前の警官の役名。?uhuciku[大筑]の下,cikusazi[筑佐事]（警吏,巡査）の上。",,,,,
13967,587,'waciee,わちえー,,,⓪,名,,,わけ。意味あい。,,,,,
13968,587,'wacijaku,わちやく,,,⓪,名,,,副官。補佐役。,,,,,
13969,587,'wacikusaa,わちくさー,,,⓪,名,,,わきが。わきがの者。,,,,,
13970,587,'wacikuugi,わちくーぎ,,,⓪,名,,,わき毛。わきの下の毛。kuugiは陰毛。,,,,,
13971,587,'wacimici,わちみち,,,⓪,名,,,わき道。支道。間道。,,,,,
13972,587,'wacinagui,わちなぐい,,,⓪,名,,,湧稲国。«地»参照。,,,,,
